ID,TEMA,LOCAL,TEMPO,CATEGORIA,STATUS,DESCRICAO,URL,ANO,MES,DIA,DIA_DO_ANO,SEMANA_DO_ANO,DIA_DA_SEMANA,TRIMETRES,CASOS,CIDADE,ESTADO
149860989,descaso no atendimento,aracaju - se,2022-08-09,plano<->mau atendimento<->planos de saúde<->hapvida saúde,nao respondida,quero deixar registrado aqui a minha indignação com esse plano de saúde já tem um mês que minha mãe está com fortes dores na região do abdômen sem saber o que de fato é procurei ajuda médica através da urgência e consultas eletivas pra conseguir realizar exames é uma tremenda burocracia vagas disponíveis só para um ou dois meses após o médico que realizou o exame de ultrassom dela pediu para que procurasse um gastroenterologista visto que no exame não apontou nada mas que seria interessante fazer essa busca com um especialista para poder saber se poderia ser algo no aparelho digestivo essa semana fiz a ligação para poder agendar uma consulta para o médico da especialidade citada e só tem vaga para novembro isso mesmo ressaltei que a minha mãe estava sentindo fortes dores e perguntei se poderia dar alguma prioridade na data e a moça me informou que infelizmente não isso é uma tremenda vergonha hapvida primeiro que vocês não tem um médico dessa especialidade no consultório de vocês é em clínicas credenciadas e segundo que no caso como o da minha mãemerece caracter de urgência os médicos desse plano só ficam prescrevendo remédios e mais remédios sem ao menos saber o que de fato é uma verdadeira negligência ah e pra deixar registrado também o primeiro médico que atendeu ela no hospital solicitou exames e logo após ele ver o resultado falou que estava tudo ok passou remédio e mandou pra casa alegando que era dor muscular quando fui olhar posteriormente no sistema vi que no exame de urina deu presença de hemácias e a creatinina deu alterada agora eu pergunto será que é normal mesmo tenho certeza que não parabéns pena incompetência e negligência de vocês já prestei minha denúncia na ans e espero que tomem as devidas providências,https://www.reclameaqui.com.br//hapvida-saude/descaso-no-atendimento_vrbH5bG14ZKsYvKy/,2022,8,9,221,32,1,3,59,ARACAJU,SE
149861011,demora no atendimento e sujeira da unidade de saúde,goiânia - go,2022-08-09,problemas com o atendimento<->equipe de atendimento<->horário de atendimento<->hapvida saúde,nao respondida,olá boa noite há dias infelizmente meu filho está na visita na emergência hapvida do centro médico cora coralina na cidade de goiânia goiás em todas as consultas dão diagnóstico rasos sem pedido de exame ou medicação venosa há dias meu filho vem sofrendo com o descaso ninguém descobrem o quê de fato ele tem ele já perdeu quilos e apenas uma criança de anos estou prestes a perder neu emprego pois tenho que ficar em cada cuidando dele hoje estou na unidade pela segunda vez pois o quadro dele piorou bastante no período da manhã estive aqui cheguei as da manhã fomos atendidos da tarde isso é inadmissível pra uma criançaqueimando de febre chegamos aqui novamente o local está lotado tem crianças bastante frente o que mostra o péssimo atendimento o local está imundo as imagens em anexo vai dizer melhor,https://www.reclameaqui.com.br//hapvida-saude/demora-no-atendimento-e-sujeira-da-unidade-de-saude_WtNIanBMi8LgK822/,2022,8,9,221,32,1,3,59,GOIÂNIA,GO
149865379,consulta,fortaleza - ce,2022-08-09,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,já fazem meses que tento uma consulta com nutrologo e não consigo só dizem que tem que aguardar liberar e nunca tem vaga como pode pago um plano e não posso usar,https://www.reclameaqui.com.br//hapvida-saude/consulta_J6DAujJEwyzK6qz0/,2022,8,9,221,32,1,3,59,FORTALEZA,CE
149854095,teleconsulta,belém - pa,2022-08-09,demora na execução<->plano<->não encontrei meu problema<->hapvida saúde,nao respondida,mais um vez que entro pra em consulta e o médico não entrae simplesmente apareceu uma imagem dizendo que eu não poderia mais entrar pq tinha passando do meu horáriodetalhe eu esperando uma hora jáentrei bem antes do meu horárionão adiantou nada,https://www.reclameaqui.com.br//hapvida-saude/teleconsulta_jZxvAIMphUGwecvn/,2022,8,9,221,32,1,3,59,BELÉM,PA
149864027,nenhum canal me atende,recife - pe,2022-08-09,hapvida saúde<->planos de saúde<->rede de atendimento<->dificuldade para agendamento de exames-consultas,nao respondida,venho aqui para mostrar minha indignação com o plano de saúde hapvidaa alguns meses passei por uma enfermidade e na emergência da avenida caxangá me instruíram a procurar um urologistaao chegar no médico em uma clínica localizada na avenida agamenon magalhães o mesmo disse que não tinha nada a fazer sem se quer encaminhar para um exame depois de muito pressionar por um mínimo de profissionalismo este me passou uma pomadacomo o medicamento foi fruto de pressão e não da ciência não useiaguardei uma ou duas semanas e a enfermidade passouno final de agosto a enfermidade retornoucomo o aplicativo não faz mais login não me envia email de recuperação de senha não envia sms de recuperação de senha e a marcação de consulta só marca para fortalecer fui à emergência novamente me foi passado um medicamento e mais uma vez fui instruído a procurar um urologista quando falei sobre o que ocorreu em minha última consulta a clínica me recomendou tentar um infectologista mas na emergência não faz agendamento e meu aplicativo segue se fazer loginpela internet agendei uma teleconsulta a tele consulta com a infectologista estava agendada para as mas às recebi uma mensagem informando que a consulta se iniciaria em minutos doze minutos mais cedo isso acabou com meu cronograma no trabalho mas entrei na sala de espera e fiquei aguardando online até as trinta e cinco minutos de atraso quando finalmente iria ser atendido a conexão com a teleconsulta foi cortadao hapvida tem médicos sem compromisso um aplicativo que não tem compromisso com o cliente e um atendimento telefônico que não tem compromisso de ouvirem quanto isso estou à própria sorte com minhas enfermidades,https://www.reclameaqui.com.br//hapvida-saude/nenhum-canal-me-atende_EJSn17oTt4YiC1dY/,2022,8,9,221,32,1,3,59,RECIFE,PE
149846089,falta de atendimento na rede,são bernardo do campo - sp,2022-08-09,rede credenciada-descredenciamento<->não encontrei meu problema<->rede de atendimento<->hapvida saúde,nao respondida,meu pai senha k está necessitando de uma biópsia da prostrara com urgência infelizmente o hospital regional de franca era ótimo agora além do atendimento ser péssimo sem retorno com dificuldades para agendamento ainda querem mandar ele para ribeirão ou seja não dão retorno de quando ele poderá fazer o exame e pior se derem será para mandar um senhor de anos de idade rodar kms quero deixar registrado a reclamação porque se essa empresa continuar prestando péssimos serviços com médicos que mandam retornar em dias e quando retorna o agendamento o médico tirou férias sem atendimento na rede de um exame que até o sus atende franca cidade com habitantes ela terá que responder em juízo pior coisa que aconteceu com o regional foi virar hapvida,https://www.reclameaqui.com.br//hapvida-saude/falta-de-atendimento-na-rede_oVoQH7jzeJ9a0Zox/,2022,8,9,221,32,1,3,59,SÃO BERNARDO DO CAMPO,SP
149803959,boleto em aberto e eles não quer receber,são josé dos campos - sp,2022-08-09,planos de saúde<->cobrança indevida<->planos de saúde<->hapvida saúde,nao respondida,já faz semana que estou entrando em contato pra pagar um boleto que eu já tinha cancelado o convênio e os mesmo colocaram meu nome no spc falam que vão enviar por email e até agora não já que não querer receber pq não tira o nome da gente do spc então indignada com esse hospital decepção total,https://www.reclameaqui.com.br//hapvida-saude/boleto-em-aberto-e-eles-nao-quer-receber_1I_UTByNekdmFtOX/,2022,8,9,221,32,1,3,59,SÃO JOSÉ DOS CAMPOS,SP
149802447,consulta marcada e atendimento 01 hora depois..,camaçari - ba,2022-08-09,hapvida saúde<->não encontrei meu problema<->rede de atendimento<->dificuldade para agendamento de exames-consultas,nao respondida,mais uma vez a rede hapvida deixando a desejar estou precisando de uma cirurgia ginecológica e simplesmente a única unidade que faz o procedimento é a hapclinica garibaldi em salvador porém não há datas disponíveisqual a necessidade de disponibilizar um serviço e não ter datas disponíveis poxa toda vez a mesma coisafiquei um ano tentando marcar uma consulta com um reumatologista com várias queixas e nunca consegui meus sintomas agravaram e após uma bateria de exames e diagnóstico que eu consegui será que uma cirurgia eu vou precisar ficar nessa humilhação também vocês estão lidando com vidas gente,https://www.reclameaqui.com.br//hapvida-saude/consulta-marcada-e-atendimento-01-hora-depois_v27A0BRdGH6B4W0R/,2022,8,9,221,32,1,3,59,CAMAÇARI,BA
149832781,descaso com paciente,aparecida de goiânia - go,2022-08-09,planos de saúde<->qualidade do serviço prestado<->planos de saúde<->hapvida saúde,nao respondida,na data do dia fui ate a unidade hapvida na av t centro de especialidades oftalmológicos cnf espaço clínico para consulta com médico oftalmologista dra editado pelo reclameaqui consulta estava marcada para as cheguei ate a unidade e fui informada que a médica havia cancelado os atendimentos dela e passado para outro profissional o que já de inicio me causou tamanha indignação pela falta de profissionalismo da médica pois ninguém havia me comunicado sobre o ocorrido passei por todos os procedimentos de dilatação de pupila e aguardei por cerca de horas e minutos para ser atendida por sorte obtive um excelente atendimento da dra pollyana ferreira ferro minha reclamação e referente ao descaso que os pacientes sofrem na unidade não é a primeira vez que venho reclamar da unidade são fatos recorrente hapvida está prestando um péssimo atendimento aos clientes terceirizando clinicas para atendimento de algumas especialidades para demanda de goiânia e região goiânia é uma cidade muito grande para apenas uma unidade esta atendendo algumas especialidades especificas na sala de dilatação não tinha refrigeração adequada sala esta quente havia uma grande quantidade de pacientes esperando pelos atendimentos falta organização na agenda dos médicos consultas que são marcadas quando é confirmada na unidade é informado que é por ordem de chegada o que causa bastante transtorno pois os clientes tem que ficar na disponibilidade de atendimento o que me estranha é que as consultas estão tendo prazo de minutos e a demora é muito grande para espera de atendimento no mesmo dia meu filho tinha consulta e passamos juntos pelos transtornos da unidade e mais uma vez friso pela falta de competência médica e desprofissionalismo da dra editado pelo reclameaqui em cancelar os atendimentos em uma véspera de feriado,https://www.reclameaqui.com.br//hapvida-saude/descaso-com-paciente_bRybjoTdI2JSM-QJ/,2022,8,9,221,32,1,3,59,APARECIDA DE GOIÂNIA,GO
149834607,cadastramento online,salvador - ba,2022-08-09,plano<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,não consigo realizar consultas online com dificuldade de cadastro online só da erro já tentei varias vezes e esta dando erro ja fui prejudicado com duas consultas não conseguir realizar ja mandei mensagem no chat de vocês já liguei já mandei mensagem no whatsapp e não consigo resolver,https://www.reclameaqui.com.br//hapvida-saude/cadastramento-online_5pwgUSa4aypTcPKd/,2022,8,9,221,32,1,3,59,SALVADOR,BA
149835689,nao consigo consulta com pneumologista,caucaia - ce,2022-08-09,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,a mais de mes q tento consulta com pneumologista pediatrico p minha filha e nao consigo nao tenho retorno nem previsao minha filha precisa com urgencia pois e asmatica e esta tendo crises,https://www.reclameaqui.com.br//hapvida-saude/nao-consigo-consulta-com-pneumologista_jerRVy0kNtKfmYl9/,2022,8,9,221,32,1,3,59,CAUCAIA,CE
149851255,não consigo cancelar meu plano,ribeirão preto - sp,2022-08-09,não consigo cancelar<->planos de saúde<->administrativo<->hapvida saúde,nao respondida,boa noiteestou tentando a dias fazer o cancelamento do meu convênio e não consigo já liguei várias vezes e fico aguardando o atendente até que a ligação cai estou tentando também pelo site que na própria ligação recomendam e também não consigo,https://www.reclameaqui.com.br//hapvida-saude/nao-consigo-cancelar-meu-plano_vOmgxVMG-Jf03h1R/,2022,8,9,221,32,1,3,59,RIBEIRÃO PRETO,SP
